FCID,LON,LAT,B3,B4,B5,ASPTR,DEM,TPI450,ANNPRE,SLPPCT,SMRTMP,SMRVP,SERIES
31780,-117.7210382,48.38807393,0.065435619,0.20524810300000002,0.10952167300000001,0.33940289,772.959966,-19.98510234,841.0,8.583333332999999,2238.5,101160.0,19
31781,-117.7229537,48.3888537,0.0626212,0.21334114199999998,0.090488134,1.5109027940000002,783.7024414,-5.646948242000001,832.2,5.1,2250.1,101128.0,20
31782,-117.7362057,48.41510429,0.16038517,0.258071764,0.124631146,1.967479936,1322.01982,52.8885498,1051.0,14.45454545,1919.0,99080.0,25
31783,-117.7368007,48.41980545,0.18252997399999998,0.316519266,0.157436924,0.99482578,1223.39884,-34.05712891,1032.0,12.6,1960.5,99520.0,20
31784,-117.5485736,48.37063681,0.05617687,0.220039923,0.081417727,0.607809313,1186.877819,-3.2627840910000003,1104.0,17.45454545,1965.0,99360.0,19
31785,-117.55024509999998,48.37039516,0.056921985999999994,0.19970373800000002,0.08006415900000001,0.126984744,1185.98938,17.06691673,1104.0,17.90909091,1965.0,99360.0,14
31786,-117.55720900000001,48.36635821,0.068511407,0.19020524100000002,0.092745488,0.908616477,1099.336259,-7.705488725,1062.5454550000002,6.272727272999999,2016.318182,100000.0,14
31787,-117.5567304,48.36950976,0.056350847,0.201908473,0.075660605,0.15986150400000002,1122.062078,-12.95251465,1104.0,8.545454545,1965.0,99360.0,20
31788,-117.5354926,48.36847673,0.06143285,0.215782583,0.070249723,1.105669838,1271.838552,21.2004598,1172.0,19.75,1917.0,99080.0,20
31789,-117.57345159999998,48.37594946,0.057641625999999994,0.18908333800000002,0.088113916,1.609410548,1136.150281,-6.8851440429999995,1052.0,19.1,2038.0,100200.0,19
31790,-117.5392687,48.35135596,0.055169841,0.170546237,0.054332425,0.975593238,1122.431787,-39.946704100000005,1151.0,15.8,1933.5,99480.0,19
31791,-117.5957366,48.27435959,0.10426312900000001,0.18535211899999998,0.082458805,0.369130639,1407.352692,31.13028971,1379.0,29.16666667,1757.5,99080.0,20
31792,-117.58774299999999,48.27306011,0.20981769100000003,0.326416135,0.10025465199999999,0.930023312,1497.8256279999998,8.004272461000001,1379.0,24.63636364,1757.5,99080.0,20
31793,-117.5695577,48.27022731,0.173703238,0.266412506,0.105566928,0.171895822,1482.055398,38.57578347,1378.5454550000002,17.81818182,1761.0,98836.36364,20
31795,-117.6648097,48.67162811,0.287071678,0.354212398,0.199107605,0.641803015,1412.45641,2.7349631569999997,1230.0,30.63636364,1786.5,93480.0,14
31798,-117.7387433,48.70498601,0.113249987,0.232633758,0.15178281400000002,0.468409733,911.9008606000001,0.532977295,901.2,23.9,2222.6,103144.0,14
31799,-117.7417539,48.71927976,0.25976994800000003,0.34110914299999995,0.187902903,0.930646491,1281.2523529999999,-0.558172053,1104.0,14.0,1927.0,97120.0,19
31800,-117.7265348,48.75006305,0.389404825,0.42344041,0.15303489,1.851743769,1619.939198,26.88209118,1266.0,22.72727273,1683.5,92360.0,25
31803,-117.73369299999999,48.72406368,0.20051839800000001,0.31637422600000004,0.130687597,0.264654634,1245.65301,2.624112216,1104.0,15.81818182,1927.0,97120.0,14
31804,-117.63259440000002,48.63188366,0.118238814,0.242636637,0.090103108,0.18560957399999997,1188.589868,-16.34953613,1096.0,15.9,1989.0,97280.0,14
31805,-117.63355320000001,48.63039349,0.097936149,0.229896734,0.080275336,0.098922359,1172.118319,-4.674471768,1096.0,9.454545455,1989.0,97280.0,19
31806,-117.630429,48.64539901,0.156411029,0.241190844,0.108063887,0.402326332,1325.1124810000001,3.000691732,1238.0,18.55555556,1811.1666670000002,93680.0,19
31807,-117.6273965,48.6471704,0.163004584,0.27861112899999996,0.105465255,0.70832464,1339.449319,-36.67009943,1229.0,16.90909091,1816.5,93800.0,19
31808,-117.65741299999999,48.64495155,0.151669055,0.236393632,0.095190241,1.737346966,1130.577959,-35.19000799,1112.0,7.0,1975.5,97200.0,19
31809,-117.6992397,48.69784609,0.071204442,0.22067822899999998,0.105371428,1.1621830709999998,998.5648471000001,3.5508256389999997,970.0,6.0,2134.5,101320.0,19
31810,-117.7229604,48.69345415,0.059877755,0.211744503,0.088272146,0.080851845,1073.4048460000001,9.100016276,996.0,15.08333333,2075.5,100120.0,14
31811,-117.7208773,48.69604018,0.053123329000000004,0.17025826600000002,0.063793509,1.057333943,1102.717932,39.59661865,1030.0,19.2,2045.0,99520.0,19
31812,-117.6862937,48.69724984,0.057423728,0.179269013,0.078243921,1.186155563,958.8132158,-4.528087268999999,973.0,9.727272727,2145.5,101520.0,19
31813,-117.72188680000001,48.68584997,0.072695612,0.22403694100000002,0.136458759,0.47237675700000004,953.4336881000002,-8.163513184,964.0,37.81818182,2129.5,101240.0,14
31814,-117.73459840000001,48.67890477,0.054068429,0.18677116800000002,0.07617478700000001,0.8812016220000001,1032.877175,35.75402832,942.0,15.54545455,2165.0,101840.0,14
31815,-117.738821,48.67503637,0.056024348,0.20725191699999998,0.077805921,1.06648443,983.7429199,-14.16387385,1029.0,24.18181818,2051.5,99520.0,19
31816,-117.72781869999999,48.681710200000005,0.06327644,0.216572335,0.07772913599999999,1.9340263580000001,997.2616411,23.41987749,964.0,9.454545455,2129.5,101240.0,20
31817,-117.72284109999998,48.67278952,0.072809236,0.23200953,0.085243499,1.4945093319999998,1252.701238,39.19812012,1048.0,23.45454545,2028.5,99000.0,20
31818,-117.7246532,48.67034921,0.111042752,0.23603446100000003,0.11326968800000001,1.129408951,1315.6876109999998,83.29120428,1052.363636,22.45454545,2020.681818,98781.81818,14
31819,-117.7367483,48.68286741,0.049313942,0.224082246,0.082040782,0.631791172,863.9757019,-63.58773193,942.0,11.0,2165.0,101840.0,19
31821,-117.7026895,48.65181802,0.126983164,0.233388756,0.117877679,0.26537682,983.4014465,-12.26741333,1024.0,9.0,2076.0,99680.0,14
31822,-117.6881654,48.66111843,0.053049575999999994,0.211123717,0.074890528,0.036638871,1132.3127550000002,-24.88982599,1093.0,21.18181818,1982.0,97480.0,19
31823,-117.75213390000002,48.65409664,0.08202624,0.214096023,0.092117117,0.8630109020000001,1012.534784,-16.00266113,887.0,24.0,2211.5,102000.0,14
31824,-117.57497439999999,48.81518022,0.083378015,0.227899779,0.144901624,0.109008609,1014.346225,-2.092046564,1004.0,8.818181818,2136.5,102800.0,20
31825,-117.5757178,48.82656514,0.049772400999999994,0.181368335,0.084591018,0.418507594,1089.930786,-19.37733968,1106.0,16.16666667,2028.0,100120.0,19
31826,-117.5734081,48.82239439,0.058160453,0.22031236399999998,0.088182262,1.168345733,1100.145593,5.4685058589999995,1111.6,8.5,2032.4,100128.0,14
31827,-117.53199529999999,48.80982679,0.20785769199999998,0.294136241,0.145602611,1.719191851,1341.176123,-1.47611084,1331.0,9.9,1810.5,94240.0,19
31828,-117.5511695,48.81577315,0.11796174,0.21926738,0.134996173,0.023726844,1146.811035,-8.843566895,1167.0,10.1,1972.5,98440.0,14
31829,-117.5550798,48.81956015,0.162105197,0.25541292600000004,0.09928312199999999,0.00838527,1159.2952070000001,12.06676229,1143.0,13.33333333,2001.0,99400.0,19
31830,-117.5932843,48.81417909,0.10791943400000001,0.186185355,0.084155874,0.072923129,874.2167969000001,-18.04314076,984.0,11.45454545,2166.5,103400.0,19
31831,-117.59960500000001,48.819948,0.065682205,0.213070805,0.09185458,0.114015392,869.1933899,-19.58964233,984.0,17.3,2166.5,103400.0,20
31832,-117.6158601,48.79000412,0.09106026800000001,0.26580618899999997,0.13261566800000002,0.148860356,1060.97109,-11.79568481,1040.0,13.33333333,2085.0,101200.0,14
31833,-117.6153348,48.7938302,0.15453435199999999,0.21115194899999998,0.106573036,0.029371757999999998,1192.0001109999998,39.97922585,1099.0,22.54545455,2020.5,99640.0,14
31834,-117.5979824,48.79684535,0.057709828,0.210360868,0.09469017199999999,1.2324891059999998,1038.867599,-7.925033569,1055.0,7.0,2073.0,101080.0,20
31835,-117.59481909999998,48.78262102,0.08414949199999999,0.272700587,0.095526884,1.9554089140000002,1110.215942,-1.5822021480000001,1101.0,10.7,2023.0,99320.0,19
31836,-117.57189380000001,48.76577948,0.18784043,0.311446723,0.173562735,1.5439633380000002,1278.313684,13.793225099999999,1167.0,15.0,1951.0,97360.0,14
31837,-117.56697240000001,48.7686463,0.08667559400000001,0.215773359,0.11369328199999999,1.992336796,1174.99929,-5.921420011,1199.0,15.18181818,1923.5,96640.0,19
31838,-117.57596129999999,48.77278512,0.165687691,0.284322018,0.121214326,1.989339983,1187.657948,-0.452104048,1173.0,16.81818182,1942.5,97240.0,19
31839,-117.5859729,48.76762445,0.111864269,0.182954069,0.10539936,0.265336819,1255.934182,43.5777144,1075.0,15.0,2054.5,100320.0,14
31840,-117.5848886,48.75739256,0.12494568,0.233194674,0.089720514,0.073344062,1011.5597650000001,-22.49126088,1075.4545449999998,9.272727273,2056.0,99927.27273,19
31841,-117.5405425,48.78892566,0.091814807,0.234279824,0.092673088,0.9241400059999999,1151.544733,-22.11940696,1169.0,21.45454545,1978.0,98240.0,19
31842,-117.54116289999999,48.79093693,0.072318326,0.211823042,0.09014350800000001,0.031107315,1223.033472,14.16390381,1169.0,21.1,1978.0,98240.0,14
31843,-117.54389259999999,48.79281418,0.069903101,0.23461796199999999,0.082655648,0.009710019,1207.90271,-0.007283529,1218.0,13.55555556,1915.0,96880.0,14
31844,-117.5452885,48.77834169,0.079225502,0.18696518199999998,0.068741005,1.505439367,1113.94205,-3.057040128,1117.0,16.72727273,2029.5,99338.18182,19
31845,-117.56729320000001,48.79111754,0.111652351,0.18352670399999998,0.094970921,0.06560932,954.6225463999999,-2.6916564939999996,997.0,5.7,2151.5,102760.0,19
31846,-117.54603590000002,48.83601296,0.126553085,0.255329872,0.126815714,0.27713983,1268.290882,-28.54831765,1282.0,19.09090909,1840.5,95280.0,14
31850,-117.64529650000001,48.39094448,0.072316773,0.23941801399999998,0.12457348300000001,0.971822836,1011.295135,18.05861918,907.0,19.5,2179.0,100960.0,14
31851,-117.6435902,48.39278088,0.05493014,0.21172109100000003,0.08509375400000001,1.447589918,1010.669633,8.478177157000001,907.0,23.0,2179.0,100960.0,14
31852,-117.6563318,48.40033815,0.051168452,0.163078016,0.079038734,0.577521728,854.0018255000001,5.014248935,852.0,24.45454545,2264.0,101760.0,19
31853,-117.64613259999999,48.40470479,0.050153695,0.17920120399999998,0.06678661,1.457311337,870.2553101,-20.70943604,912.0,17.9,2183.5,101160.0,19
31854,-117.612144,48.40201182,0.058493749000000005,0.17537717100000003,0.08709231099999999,1.8671615819999998,933.6948907999999,-9.119706587000001,947.3636364,9.272727273,2159.318182,101007.2727,25
31855,-117.6249986,48.39910883,0.06685582,0.19750805600000002,0.11936407800000001,0.670558419,930.4660461000001,-0.969512939,935.1,10.4,2170.4,101048.0,20
31856,-117.67217690000001,48.42570752,0.059446375999999995,0.21826105,0.084792794,1.854150589,847.4827148,-8.414367676,869.0,20.8,2245.5,101960.0,14
31857,-117.67991780000001,48.41925622,0.061991892,0.236144778,0.12496395800000001,1.9315299419999998,1012.8678890000001,-2.3120605469999997,973.0,15.8,2080.0,100520.0,14
31858,-117.68205049999999,48.41702135,0.077275232,0.22996940899999999,0.146358591,0.773622079,1033.256048,11.25942716,950.8181818,20.63636364,2114.181818,100840.0,14
31859,-117.6820486,48.41185761,0.070951308,0.225303351,0.106946119,1.042295246,932.1081098999999,-8.020457875,912.0,10.27272727,2174.0,101400.0,20
31860,-117.6806136,48.41370089,0.092177223,0.236041069,0.107314497,1.193472117,953.4333219,-3.56402033,912.0,8.818181818,2174.0,101400.0,19
31861,-117.65939920000001,48.41917723,0.050695323,0.14162930199999998,0.069087352,0.68673303,729.6725408,-48.04659757,932.0,21.63636364,2151.0,101160.0,14
31862,-117.6694481,48.42788236,0.054102212999999996,0.198391645,0.070464394,1.4421865130000002,767.2652466,-21.01970825,869.0,5.5,2245.5,101960.0,19
31863,-117.66864679999999,48.42551225,0.054376262,0.19777171600000001,0.080983525,1.986375931,802.4258179,0.356750488,869.0,22.8,2245.5,101960.0,19
31864,-117.6374548,48.41205917,0.062669605,0.220602455,0.115952129,0.6651383670000001,909.3086159,-10.41834606,917.0,11.18181818,2186.5,101200.0,14
31865,-117.63846880000001,48.41747906,0.056941809,0.210142634,0.102284093,0.103976915,914.224282,-11.89651767,925.0,6.6363636360000005,2178.5,101480.0,14
31866,-117.6379595,48.38541684,0.078225243,0.209884916,0.145543081,0.9917280390000001,803.0099996,-17.34468587,907.0,21.75,2179.0,100960.0,14
31867,-117.659058,48.37817167,0.051670413,0.188454636,0.080235488,1.350176974,742.5405717,-37.69706032,837.0,15.90909091,2265.5,101720.0,19
31868,-117.65890619999999,48.3758333,0.056605017,0.179170702,0.092186739,1.349207505,824.4693603999999,13.24766235,837.0,16.5,2265.5,101720.0,20
31869,-117.66972779999999,48.37205494,0.060529057000000004,0.17682129100000002,0.112280206,1.1290828929999999,741.0622498,-4.626269531,798.0,18.5,2322.5,101720.0,14
31870,-117.6747845,48.37251142,0.063947516,0.215643323,0.114531933,1.45916722,731.0933061000001,-11.82841908,811.8181818,18.90909091,2294.136364,101429.0909,14
31871,-117.67393270000001,48.37753705,0.06882068400000001,0.22395670899999998,0.129569559,1.39186287,794.5616591,28.08671061,798.0,19.0,2322.5,101720.0,14
31872,-117.7299477,48.40374494,0.13644336599999998,0.262505102,0.10499606,1.095819656,1044.767245,-33.61358088,989.0,17.54545455,1992.5,99760.0,19
31873,-117.72955159999998,48.40530344,0.143988802,0.24189707300000002,0.127524307,0.101815509,1085.090723,-10.17440186,989.0,19.7,1992.5,99760.0,14
31874,-117.7330044,48.40583972,0.120004427,0.23420516100000002,0.100875583,1.772011631,1112.4891109999999,-25.89312744,989.0,19.3,1992.5,99760.0,19
31875,-117.7337058,48.40668087,0.131633862,0.234353614,0.09271493900000001,1.746419515,1127.629894,-24.66455078,989.0,20.18181818,1992.5,99760.0,19
31876,-117.5680729,48.26760776,0.18356149800000002,0.28292344399999997,0.11677625400000001,0.083037919,1462.37207,38.17077637,1330.0,13.2,1814.5,99320.0,20
31877,-117.5931504,48.29887162,0.078699829,0.170224848,0.070723808,1.7175337259999999,1354.625415,-7.078723145,1220.6,28.3,1864.0,99912.0,19
31878,-117.5934731,48.29184391,0.12088539400000001,0.27567923699999997,0.11082953699999999,0.039701072000000004,1551.177502,31.402087400000003,1303.0,27.3,1801.5,99160.0,14
31879,-117.59416759999999,48.29123683,0.110845195,0.273768315,0.101113757,0.037166154,1501.466626,1.817907715,1303.0,27.1,1801.5,99160.0,20
31880,-117.58774869999999,48.29821569,0.062675392,0.165110292,0.066087642,1.572640995,1409.066016,8.717456055,1223.0,26.5,1870.0,99960.0,19
31881,-117.5863818,48.31423778,0.05321222,0.22405758399999998,0.088455218,0.240929329,1107.8979980000001,16.95709229,1046.0,18.9,2053.5,100800.0,14
31882,-117.5746634,48.31328916,0.132157293,0.260428423,0.144728545,0.17405190899999998,1149.032071,-34.75031072,1115.0,13.45454545,1973.5,100160.0,20
31883,-117.58795559999999,48.34787852,0.063163683,0.190594955,0.09357122300000001,1.599963504,1004.844496,-4.777242025,987.0,2.222222222,2099.0,100800.0,14
31884,-117.59234779999998,48.34718112,0.056624105999999993,0.183397743,0.080438305,0.761832315,994.7011464,-26.68954468,987.0,16.58333333,2099.0,100800.0,20
31885,-117.5932919,48.34364058,0.078344569,0.22595186,0.138245268,0.031824685,1039.14907,3.348166726,968.5454545,14.90909091,2120.318182,100876.3636,14
31886,-117.5676101,48.3278996,0.065897943,0.187712637,0.07630792,0.9428789000000001,1380.556543,17.01972656,1188.8,22.6,1884.0,99512.0,25
31887,-117.58660630000001,48.352562899999995,0.065725076,0.22384267100000002,0.108661939,0.835099248,1040.70237,-1.742620295,987.0,10.81818182,2099.0,100800.0,14
31888,-117.6114098,48.36104428,0.061511505,0.217874895,0.08893253699999999,0.069228709,1207.454395,1.386706543,1112.0,12.9,1914.5,99280.0,14
31889,-117.65099840000002,48.56962402,0.068998518,0.205304195,0.08433981800000001,1.189723755,1146.724976,2.141168768,1063.0,5.727272727000001,2012.0,98080.0,20
31890,-117.6708837,48.57153411,0.07753072700000001,0.20959500600000003,0.09176924800000001,0.099680989,1231.803556,14.76735618,1083.0,12.90909091,1977.0,97600.0,19
31891,-117.66560729999999,48.57340817,0.063690526,0.23118141600000003,0.078406731,1.069066247,1259.717456,13.66955566,1103.2,2.0,1949.45,96856.0,19
31893,-117.64780800000001,48.55652509,0.10643938,0.224648553,0.183360738,1.6477839619999999,1110.9753779999999,12.77103271,1051.2,10.0,2020.1,98312.0,20
31894,-117.63563629999999,48.59638487,0.085575759,0.235951689,0.08542628199999999,1.9906038259999999,1019.55871,-12.33275812,1034.818182,13.18181818,2062.5,99014.54545,19
31895,-117.63375490000001,48.59452309,0.095827304,0.233669288,0.085031799,1.986092306,1043.1639,1.4328308109999999,1052.0,15.83333333,2037.0,98480.0,19
31896,-117.6332926,48.58033811,0.105053836,0.234033933,0.089954842,1.858822201,1148.09021,2.2606977980000003,1072.0,8.0,2002.5,97840.0,19
31897,-117.62767420000002,48.59632024,0.061044229000000005,0.169434318,0.07777698200000001,0.038146667999999995,1042.853552,1.781713867,1060.0,16.1,2037.0,98440.0,14
31898,-117.62775500000001,48.61051599,0.062651873,0.211712142,0.10102739300000001,0.639093846,1038.788008,-22.04426713,1041.0,19.54545455,2072.5,99120.0,20
31899,-117.61591729999999,48.60206061,0.063534457,0.192038632,0.066561402,1.574270355,1134.260569,-2.091003418,1076.0,10.58333333,2034.0,98320.0,19
31900,-117.61450420000001,48.61752443,0.054486520999999996,0.20013257,0.07284887599999999,0.35290135100000003,1152.7312789999999,10.65371982,1072.0,12.18181818,2035.5,98320.0,19
31901,-117.74903619999999,48.57699828,0.26319271899999996,0.323326764,0.13013568,0.192321524,1714.1756690000002,58.87263997,1259.0,19.66666667,1646.5,91800.0,25
31902,-117.74987560000001,48.58606091,0.15878721,0.212686075,0.093856107,1.1118720990000002,1706.23623,34.15291748,1282.0,14.6,1623.0,91360.0,25
31903,-117.74724509999999,48.57225976,0.216111595,0.327610308,0.142667933,0.490337322,1516.2619630000002,12.43778853,1259.0,28.90909091,1646.5,91800.0,14
31904,-117.74878419999999,48.56999994,0.17566098100000002,0.307644912,0.158443544,1.128266898,1415.438066,-33.38260165,1089.0,25.63636364,1892.5,96120.0,20
31905,-117.7248024,48.57754869,0.052244949000000006,0.21482297399999997,0.066328182,1.24790924,1156.351873,-7.21077104,1028.0,11.09090909,2029.5,98480.0,19
31906,-117.7170121,48.58653124,0.069249977,0.218061295,0.077747556,1.6322001380000002,1079.966087,-10.27463601,1036.0,9.272727273,2029.5,98520.0,19
31907,-117.7251957,48.60217054,0.06955957,0.21958018199999998,0.072949611,1.7898537719999998,942.6706604,-26.12894897,1001.0,9.8,2065.5,99360.0,19
31908,-117.6700007,48.62261278,0.09604684,0.225472483,0.109605335,0.32758933100000004,1089.441739,7.605890447,1045.0,16.18181818,2029.0,98280.0,14
31909,-117.66766650000001,48.62262636,0.088360119,0.22230171899999998,0.099013415,0.490516334,1083.027077,2.870816317,1059.0,11.81818182,2034.0,98480.0,19
31910,-117.6574745,48.62152389,0.076131512,0.219562333,0.104694436,1.040721669,1032.133722,-6.973200017999999,997.0,8.818181818,2118.0,100160.0,19
31911,-117.69349650000001,48.59927997,0.064615866,0.152265042,0.08017093900000001,0.168337072,903.4372287,-6.394843207,928.0,5.444444444,2184.0,101400.0,25
31912,-117.69456329999998,48.61183228,0.094370551,0.231913945,0.108426072,1.644816075,955.3408425000001,9.766740279,927.1818182,7.0,2183.272727,101243.6364,19
31913,-117.57349170000002,48.735211,0.142904429,0.24650358,0.119833334,1.667792427,1043.6294189999999,-10.16451416,1112.0,0.0,2010.0,98120.0,19
31914,-117.57808370000001,48.72406862,0.21218865899999997,0.293964479,0.16859050899999997,1.881620705,1094.664619,-3.90745714,1077.0,8.333333332999999,2043.5,99080.0,20
31915,-117.59680549999999,48.72848864,0.122196758,0.23289098,0.099941086,1.901805212,1228.092818,-6.150767932999999,1102.0,27.90909091,2011.0,98280.0,19
31916,-117.5855498,48.71717522,0.11235299800000001,0.221900089,0.109283147,1.9354928519999999,1260.913696,-9.099276456,1248.0,13.27272727,1820.0,93800.0,19
31918,-117.54962569999999,48.72799517,0.09801366199999999,0.202233683,0.08828128699999999,1.84317608,1045.429909,-11.49368564,1073.0,4.454545455,2060.0,99640.0,19
31919,-117.5401024,48.75541636,0.253732628,0.360020733,0.142306142,0.028955517000000004,1527.48606,12.22969971,1333.0,28.4,1746.0,92120.0,14
31920,-117.54122120000001,48.75194702,0.211284582,0.3244011,0.172659571,0.8999163609999999,1448.006795,-4.121154785,1287.0,16.91666667,1806.0,93360.0,19
31921,-117.6162965,48.69330945,0.11816803599999999,0.216297247,0.10396314,0.12228419300000001,873.5547546,-26.52255249,977.0,2.6,2167.0,101880.0,19
31922,-117.6144185,48.69419186,0.089007978,0.218306158,0.089347174,0.074377677,919.9068848,-0.634844971,977.0,25.8,2167.0,101880.0,20
31923,-117.6141024,48.69833229,0.113807103,0.227927675,0.11435739999999998,0.45290098700000003,907.1554843,-29.870894,995.0,17.63636364,2138.0,101200.0,19
31924,-117.6143213,48.70180358,0.105769512,0.235041158,0.12932389,0.0013838639999999998,971.4511552000001,-8.658480557999999,995.0,14.09090909,2138.0,101200.0,19
31925,-117.61074340000002,48.70488169,0.10380123,0.249353976,0.102603993,0.109889529,1108.098256,18.18836559,995.0,10.63636364,2138.0,101200.0,14
31926,-117.61256750000001,48.70958643,0.113939825,0.257376039,0.08280658,0.287858728,1117.799988,-19.35704346,1037.0,13.4,2066.0,99760.0,19
31927,-117.614599,48.71347939,0.103837424,0.20100610000000002,0.09250933,0.462965997,1161.664085,5.180519798,1037.0,19.63636364,2066.0,99760.0,19
31928,-117.6134239,48.71184824,0.11453915,0.24644884600000003,0.10749724,0.164123908,1171.724165,13.34611373,1037.0,16.63636364,2066.0,99760.0,14
31929,-117.6251973,48.69440455,0.110750189,0.235083409,0.11170769,1.458522825,921.2940552000001,-32.65880737,978.4,19.3,2156.7,101704.0,19
31930,-117.63337299999999,48.75349272,0.158893861,0.261988671,0.12404823599999999,0.460117958,869.182782,-38.45275269,968.0,14.7,2171.0,102760.0,19
31931,-117.60635259999998,48.754591299999994,0.097259151,0.208491658,0.144472283,0.184998855,924.5342712000001,-16.08920898,1002.0,3.7,2140.5,102160.0,19
31932,-117.59349990000001,48.7399498,0.090046524,0.204142672,0.099292031,0.143156778,974.1623962000001,-34.82272949,1034.0,11.9,2099.5,100800.0,19
31933,-117.5832226,48.72519401,0.19170305899999998,0.28816444,0.15448225,1.984630165,1094.159827,-9.724328612999999,1077.0,7.4,2043.5,99080.0,19
31934,-117.6098581,48.73286509,0.095397058,0.24729244399999997,0.10239905099999999,1.80852629,1349.4200130000002,0.893859863,1259.0,21.66666667,1794.0,93600.0,14
31935,-117.6159128,48.73420966,0.154498289,0.292793655,0.130047239,1.752806937,1453.956565,41.04792924,1188.0,24.54545455,1902.0,96120.0,25
31936,-117.61595770000001,48.73675487,0.14199177400000002,0.25456641,0.11448525300000001,1.603021922,1392.3865970000002,26.29331055,1188.0,17.6,1902.0,96120.0,19
31937,-117.6206676,48.73155609,0.175619225,0.277203202,0.130672184,0.17259516600000002,1432.298108,44.726904299999994,1197.0,21.7,1884.0,95560.0,14
31938,-117.59295359999999,48.71900018,0.199156293,0.28633773,0.172908384,1.984393848,1345.255396,9.783361816000001,1180.0,18.7,1906.0,96000.0,19
31939,-117.5589946,48.96219209,0.057265925,0.142738674,0.053804692,0.532802146,1335.093068,5.287424723,1282.0,30.83333333,1877.5,98440.0,14
31940,-117.5585196,48.96615248,0.09862081800000001,0.19524998,0.075735256,0.440981146,1313.118319,39.97342196,1213.0,14.0,1961.0,100800.0,20
31941,-117.55673600000001,48.9654774,0.077794642,0.182089831,0.06733078099999999,0.7303159290000001,1345.503699,26.90720215,1213.0,10.9,1961.0,100800.0,19
31942,-117.55340509999999,48.96331699,0.10857338300000001,0.241285936,0.093626116,1.6917142580000002,1376.530473,40.0074019,1263.181818,15.63636364,1900.272727,99083.63636,20
31943,-117.55664180000001,48.94223259,0.08937729800000001,0.250786275,0.09933056400000001,0.625878187,1035.755693,8.572271173999999,998.0,12.27272727,2186.5,106560.0,14
31944,-117.5460594,48.94616078,0.050557976,0.259063666,0.075548477,0.606950343,848.3299967,-42.88787164,1081.0,7.666666667,2083.0,103920.0,19
31945,-117.52659240000001,48.97431864,0.081542037,0.23033424800000002,0.095121999,0.18826080399999998,826.4454091,-17.330123899999997,980.0,10.83333333,2216.5,108080.0,19
31946,-117.548804,48.91487753,0.11639518900000001,0.271179687,0.112462168,0.563954647,972.2427923,1.7310791019999998,1004.0,14.27272727,2182.0,105960.0,14
31947,-117.55008899999999,48.91013905,0.096911271,0.246711961,0.10147531900000001,0.5339027670000001,835.6679965,-29.34095903,1004.0,12.81818182,2182.0,105960.0,19
31948,-117.5404822,48.91021208,0.12210593,0.226479727,0.11242812599999999,0.16146086,881.4810625,-32.11177202,1047.0,14.09090909,2124.5,104040.0,14
31949,-117.5454845,48.90712894,0.058994162,0.172906986,0.077621545,1.687813095,920.2368408,10.61385498,1010.8,30.6,2170.8,105544.0,19
31950,-117.5382955,48.90359145,0.074840655,0.218050317,0.09091341300000001,0.39341075,1108.046176,20.52814276,1151.0,16.45454545,2016.5,100920.0,14
31951,-117.5249363,48.88664151,0.110482248,0.21366868,0.093856356,0.722075516,1250.9974730000001,-34.83309326,1281.0,13.3,1867.5,96560.0,19
31952,-117.5298505,48.88692483,0.100779513,0.202809545,0.082603747,1.986524525,1290.212097,3.7583007810000004,1281.0,14.7,1867.5,96560.0,19
31953,-117.5324023,48.88569015,0.089150915,0.199978199,0.08909673,1.97286674,1347.107278,8.173817028,1281.0,13.36363636,1867.5,96560.0,19
31954,-117.5520857,48.9017536,0.055361500999999994,0.186933525,0.076757596,1.961312895,939.5785065,-8.894241333,1038.0,33.58333333,2126.0,103880.0,19
31955,-117.53967720000001,48.92167624,0.175626003,0.281391939,0.173218075,1.587269267,1081.105031,-9.301005046,1148.0,14.25,2028.5,101760.0,19
31956,-117.5362909,48.91898414,0.133870152,0.213709085,0.115427763,0.11484634199999999,1102.6717529999999,13.69223633,1148.0,4.5,2028.5,101760.0,14
31957,-117.52217649999999,48.92166689,0.138346626,0.28670221,0.124605442,0.258120643,1232.226085,-35.94212757,1230.0,18.54545455,1946.0,99360.0,14
31958,-117.53752820000001,48.92744397,0.140893299,0.24170653,0.09098046300000001,1.4996148390000001,1071.715587,-14.41787997,1119.636364,4.181818182,2052.136364,102661.8182,19
31959,-117.5058899,48.935035799999994,0.076132677,0.217372431,0.08525995800000001,1.191235495,1364.8749269999998,30.36375732,1329.0,16.0,1851.5,96760.0,19
31960,-117.5094968,48.93256472,0.125326314,0.226671368,0.09883755,0.189621085,1309.090443,3.740234375,1237.0,21.09090909,1945.5,99480.0,19
31961,-117.50707759999999,48.94044709,0.09132489199999999,0.234854507,0.096032063,0.042495363,1236.6376619999999,0.30979225899999996,1329.0,13.0,1851.5,96760.0,19
31962,-117.5301061,48.94859149,0.086335614,0.247293848,0.085723925,1.14526246,1036.68241,0.49720459,1046.0,3.0,2132.0,105400.0,19
31963,-117.5827389,48.39688336,0.06568202599999999,0.239160268,0.13323761,0.97300401,1013.956543,-2.216827393,999.0,8.0,2092.5,100680.0,14
31964,-117.58196240000001,48.39512402,0.063780485,0.216459935,0.114762622,0.52547583,988.3269542000002,-5.113353382,999.0,9.454545455,2092.5,100680.0,20
